round,train_loss,train_score,val_loss,val_score
0.0,,,2.8547312141264847,1.6895949840545654
1.0,0.06880203427172818,0.2607056078916114,0.10113886126235827,0.31802335381507874
2.0,0.022760190263787023,0.14956117056293658,0.03628689167246023,0.190491184592247
3.0,0.028446891272808125,0.1686449305643792,0.04549346914852426,0.21329200267791748
4.0,0.022830041732531694,0.15074908102298787,0.0364124994918754,0.1908205896615982
5.0,0.02365858357259281,0.15364467942397506,0.03726048709124627,0.1930297613143921
